NOMBRE : MTLARP5_5_5_1.dat
VERTICES ORIGINALES : 24
VERTICES TOTALES : 262
DEPOTS : 5
20
21
22
23
24
LINEAS ORIGINALES : 16
LINE 1 5 160.303 14
	25 12.3121
	26 11.9266
	27 11.5955
	28 11.3237
	29 11.1155
	30 10.9745
	31 10.9033
	32 10.9033
	33 10.9745
	34 11.1155
	35 11.3237
	36 11.5955
	37 11.9266
	5 12.3121
LINE 2 3 189.324 17
	38 12.0076
	39 11.6922
	40 11.4118
	41 11.169
	42 10.9664
	43 10.8062
	44 10.6902
	45 10.6201
	46 10.5966
	47 10.6201
	48 10.6902
	49 10.8062
	50 10.9664
	51 11.169
	52 11.4118
	53 11.6922
	3 12.0076
LINE 2 5 239.205 22
	54 11.5725
	55 11.3787
	56 11.2014
	57 11.0414
	58 10.8995
	59 10.7763
	60 10.6727
	61 10.589
	62 10.5258
	63 10.4834
	64 10.4622
	65 10.4622
	66 10.4834
	67 10.5258
	68 10.589
	69 10.6727
	70 10.7763
	71 10.8995
	72 11.0414
	73 11.2014
	74 11.3787
	5 11.5725
LINE 4 8 231.472 21
	75 11.8529
	76 11.6125
	77 11.393
	78 11.1958
	79 11.0221
	80 10.8729
	81 10.7493
	82 10.6521
	83 10.5822
	84 10.54
	85 10.5259
	86 10.54
	87 10.5822
	88 10.6521
	89 10.7493
	90 10.8729
	91 11.0221
	92 11.1958
	93 11.393
	94 11.6125
	8 11.8529
LINE 6 7 182.767 16
	95 12.265
	96 11.9389
	97 11.6521
	98 11.4075
	99 11.2081
	100 11.0561
	101 10.9537
	102 10.9021
	103 10.9021
	104 10.9537
	105 11.0561
	106 11.2081
	107 11.4075
	108 11.6521
	109 11.9389
	7 12.265
LINE 9 11 138.115 13
	110 10.9847
	111 10.8069
	112 10.6593
	113 10.543
	114 10.4591
	115 10.4085
	116 10.3916
	117 10.4085
	118 10.4591
	119 10.543
	120 10.6593
	121 10.8069
	11 10.9847
LINE 9 13 247.093 23
	122 11.1162
	123 11.0161
	124 10.9249
	125 10.8425
	126 10.7694
	127 10.7056
	128 10.6513
	129 10.6066
	130 10.5718
	131 10.5468
	132 10.5318
	133 10.5268
	134 10.5318
	135 10.5468
	136 10.5718
	137 10.6066
	138 10.6513
	139 10.7056
	140 10.7694
	141 10.8425
	142 10.9249
	143 11.0161
	13 11.1162
LINE 10 13 155.559 14
	144 11.3548
	145 11.2435
	146 11.1499
	147 11.0744
	148 11.0175
	149 10.9794
	150 10.9603
	151 10.9603
	152 10.9794
	153 11.0175
	154 11.0744
	155 11.1499
	156 11.2435
	13 11.3548
LINE 11 16 218.882 20
