NOMBRE : MTLARP5_8_5_1.dat
VERTICES ORIGINALES : 37
VERTICES TOTALES : 413
DEPOTS : 5
33
34
35
36
37
LINEAS ORIGINALES : 25
LINE 1 4 183.28 17
	38 11.8523
	39 11.4679
	40 11.124
	41 10.8245
	42 10.5732
	43 10.3735
	44 10.2285
	45 10.1404
	46 10.1109
	47 10.1404
	48 10.2285
	49 10.3735
	50 10.5732
	51 10.8245
	52 11.124
	53 11.4679
	4 11.8523
LINE 2 3 171.566 16
	54 12.1451
	55 11.6078
	56 11.1267
	57 10.7093
	58 10.3632
	59 10.0959
	60 9.91368
	61 9.8213
	62 9.8213
	63 9.91368
	64 10.0959
	65 10.3632
	66 10.7093
	67 11.1267
	68 11.6078
	3 12.1451
LINE 2 9 236.426 24
	69 9.8697
	70 9.86484
	71 9.86043
	72 9.85645
	73 9.85292
	74 9.84982
	75 9.84717
	76 9.84496
	77 9.84319
	78 9.84187
	79 9.84098
	80 9.84054
	81 9.84054
	82 9.84098
	83 9.84187
	84 9.84319
	85 9.84496
	86 9.84717
	87 9.84982
	88 9.85292
	89 9.85645
	90 9.86043
	91 9.86484
	9 9.8697
LINE 3 9 167.173 16
	92 10.7128
	93 10.6082
	94 10.5177
	95 10.4416
	96 10.3804
	97 10.3343
	98 10.3034
	99 10.2879
	100 10.2879
	101 10.3034
	102 10.3343
	103 10.3804
	104 10.4416
	105 10.5177
	106 10.6082
	9 10.7128
LINE 5 12 243.858 23
	107 11.8026
	108 11.4924
	109 11.2043
	110 10.9402
	111 10.7017
	112 10.4906
	113 10.3086
	114 10.1573
	115 10.038
	116 9.95195
	117 9.89995
	118 9.88255
	119 9.89995
	120 9.95195
	121 10.038
	122 10.1573
	123 10.3086
	124 10.4906
	125 10.7017
	126 10.9402
	127 11.2043
	128 11.4924
	12 11.8026
LINE 5 13 127.925 12
	129 11.2278
	130 10.9247
	131 10.676
	132 10.4856
	133 10.3567
	134 10.2917
	135 10.2917
	136 10.3567
	137 10.4856
	138 10.676
	139 10.9247
	13 11.2278
LINE 6 7 155.145 15
	140 10.6572
	141 10.5243
	142 10.4105
	143 10.3165
	144 10.2428
	145 10.1898
	146 10.1579
	147 10.1472
	148 10.1579
	149 10.1898
	150 10.2428
	151 10.3165
	152 10.4105
	153 10.5243
	7 10.6572
LINE 6 15 187.17 18
	154 10.8953
	155 10.7237
	156 10.5712
	157 10.4388
	158 10.3271
	159 10.2369
	160 10.1687
	161 10.123
	162 10.1001
	163 10.1001
	164 10.123
	165 10.1687
	166 10.2369
	167 10.3271
	168 10.4388
	169 10.5712
	170 10.7237
	15 10.8953
LINE 7 15 84.6194 8
	171 10.5838
	172 10.5783
	173 10.5747
	174 10.5729
	175 10.5729
	176 10.5747
	177 10.5783
	15 10.5838
LINE 7 16 238.139 23
	178 11.1594
	179 10.9477
	180 10.7527
	181 10.5751
	182 10.4159
	183 10.2759
	184 10.156
	185 10.0568
	186 9.97892
	187 9.92295
	188 9.88921
	189 9.87794
	190 9.88921
	191 9.92295
	192 9.97892
	193 10.0568
	194 10.156
	195 10.2759
	196 10.4159
	197 10.5751
	198 10.7527
	199 10.9477
	16 11.1594
LINE 8 16 222.759 21
	200 11.9657
	201 11.5818
	202 11.227
	203 10.9045
	204 10.617
	205 10.3676
	206 10.1589
	207 9.99359
	208 9.87382
	209 9.80126
	210 9.77695
	211 9.80126
	212 9.87382
	213 9.99359
	214 10.1589
	215 10.3676
	216 10.617
	217 10.9045
	218 11.227
	219 11.5818
	16 11.9657
LINE 9 10 152.574 14
	220 12.0689
	221 11.5521
	222 11.103
	223 10.7303
	224 10.442
	225 10.2453
	226 10.1455
	227 10.1455
	228 10.2453
	229 10.442
	230 10.7303
	231 11.103
	232 11.5521
	10 12.0689
LINE 11 18 118.197 12
	233 10.0398
	234 9.93688
	235 9.8538
	236 9.79103
	237 9.74896
	238 9.72785
	239 9.72785
	240 9.74896
	241 9.79103
	242 9.8538
	243 9.93688
	18 10.0398
LINE 14 15 105.507 10
	244 11.9745
	245 11.0691
	246 10.338
	247 9.82052
	248 9.55124
	249 9.55124
	250 9.82052
	251 10.338
	252 11.0691
	15 11.9745
LINE 16 17 137.805 13
	253 11.9979
	254 11.3351
	255 10.7625
	256 10.2951
	257 9.94784
	258 9.73354
	259 9.66105
	260 9.73354
	261 9.94784
	262 10.2951
	263 10.7625
	264 11.3351
	17 11.9979
LINE 16 23 180.277 18
	265 10.1524
	266 10.1043
	267 10.0621
	268 10.0258
	269 9.99541
	270 9.97104
	271 9.95272
	272 9.9405
	273 9.93437
	274 9.93437
	275 9.9405
	276 9.95272
	277 9.97104
	278 9.99541
	279 10.0258
	280 10.0621
	281 10.1043
	23 10.1524
LINE 18 26 221.254 22
	282 10.0929
	283 10.0826
	284 10.0734
	285 10.0652
	286 10.058
	287 10.0519
	288 10.0467
	289 10.0426
	290 10.0395
	291 10.0375
	292 10.0365
	293 10.0365
	294 10.0375
	295 10.0395
	296 10.0426
	297 10.0467
	298 10.0519
	299 10.058
	300 10.0652
	301 10.0734
	302 10.0826
	26 10.0929
LINE 19 27 99.7505 9
	303 12.4491
	304 11.4649
	305 10.7068
	306 10.2249
	307 10.0592
	308 10.2249
	309 10.7068
	310 11.4649
	27 12.4491
LINE 20 28 103.459 10
	311 10.6733
	312 10.4574
	313 10.2926
	314 10.1812
	315 10.125
	316 10.125
	317 10.1812
	318 10.2926
	319 10.4574
	28 10.6733
LINE 21 28 213.66 21
	320 10.7231
	321 10.5626
	322 10.4169
	323 10.2867
	324 10.1724
	325 10.0748
	326 9.99414
	327 9.93098
	328 9.88562
	329 9.8583
	330 9.84918
	331 9.8583
	332 9.88562
	333 9.93098
	334 9.99414
	335 10.0748
	336 10.1724
	337 10.2867
	338 10.4169
	339 10.5626
	28 10.7231
LINE 22 31 190.071 18
	340 11.1778
	341 10.9653
	342 10.776
	343 10.611
	344 10.4715
	345 10.3585
	346 10.273
	347 10.2156
	348 10.1867
	349 10.1867
	350 10.2156
	351 10.273
	352 10.3585
	353 10.4715
	354 10.611
	355 10.776
	356 10.9653
	31 11.1778
LINE 24 25 173.5 17
	357 10.285
	358 10.2554
	359 10.2297
	360 10.2079
	361 10.1901
	362 10.1762
	363 10.1662
	364 10.1602
	365 10.1582
	366 10.1602
	367 10.1662
	368 10.1762
	369 10.1901
	370 10.2079
	371 10.2297
	372 10.2554
	25 10.285
LINE 25 32 167.541 17
	373 9.86325
	374 9.86028
	375 9.85771
	376 9.85553
	377 9.85375
	378 9.85236
	379 9.85137
	380 9.85078
	381 9.85058
	382 9.85078
	383 9.85137
	384 9.85236
	385 9.85375
	386 9.85553
	387 9.85771
	388 9.86028
	32 9.86325
LINE 26 27 142.077 14
	389 10.2726
	390 10.2155
	391 10.1678
	392 10.1294
	393 10.1005
	394 10.0812
	395 10.0716
	396 10.0716
	397 10.0812
	398 10.1005
	399 10.1294
	400 10.1678
	401 10.2155
	27 10.2726
LINE 29 30 136.703 13
	402 11.3057
	403 10.9225
	404 10.5987
	405 10.3398
	406 10.1508
	407 10.0357
	408 9.99707
	409 10.0357
	410 10.1508
	411 10.3398
	412 10.5987
	413 10.9225
	30 11.3057
COORDENADAS :
1	17.6479	435.542
2	545.834	448.639
3	648.611	429
