NOMBRE : MTLARP6_10_5_1.dat
VERTICES ORIGINALES : 56
VERTICES TOTALES : 658
DEPOTS : 5
52
53
54
55
56
LINEAS ORIGINALES : 40
LINE 1 9 156.351 14
	57 11.4399
	58 11.3157
	59 11.2111
	60 11.1267
	61 11.063
	62 11.0203
	63 10.9989
	64 10.9989
	65 11.0203
	66 11.063
	67 11.1267
	68 11.2111
	69 11.3157
	9 11.4399
LINE 1 10 166.253 14
	70 13.4382
	71 12.7549
	72 12.1563
	73 11.6552
	74 11.2648
	75 10.9968
	76 10.8604
	77 10.8604
	78 10.9968
	79 11.2648
	80 11.6552
	81 12.1563
	82 12.7549
	10 13.4382
LINE 2 11 51.8804 5
	83 10.6224
	84 10.2538
	85 10.128
	86 10.2538
	11 10.6224
LINE 3 12 127.376 11
	87 12.8392
	88 12.1133
	89 11.5172
	90 11.0717
	91 10.7956
	92 10.702
	93 10.7956
	94 11.0717
	95 11.5172
	96 12.1133
	12 12.8392
LINE 4 13 213.436 18
	97 13.4112
	98 12.894
	99 12.4238
	100 12.0061
	101 11.6466
	102 11.3507
	103 11.1237
	104 10.9698
	105 10.892
	106 10.892
	107 10.9698
	108 11.1237
	109 11.3507
	110 11.6466
	111 12.0061
	112 12.4238
	113 12.894
	13 13.4112
LINE 4 14 147.935 14
	114 10.5716
	115 10.5694
	116 10.5675
	117 10.5661
	118 10.5649
	119 10.5642
	120 10.5638
	121 10.5638
	122 10.5642
	123 10.5649
	124 10.5661
	125 10.5675
	126 10.5694
	14 10.5716
LINE 5 14 71.0021 6
	127 12.8282
	128 11.6535
	129 11.0194
	130 11.0194
	131 11.6535
	14 12.8282
LINE 6 7 190.336 17
	132 12.3996
	133 11.9693
	134 11.5834
	135 11.2465
	136 10.9632
	137 10.7377
	138 10.5737
	139 10.474
	140 10.4406
	141 10.474
	142 10.5737
	143 10.7377
	144 10.9632
	145 11.2465
	146 11.5834
	147 11.9693
	7 12.3996
LINE 8 9 170.108 16
	148 10.8662
	149 10.7733
	150 10.6931
	151 10.6258
	152 10.5716
	153 10.5308
	154 10.5035
	155 10.4898
	156 10.4898
	157 10.5035
	158 10.5308
	159 10.5716
	160 10.6258
	161 10.6931
	162 10.7733
	9 10.8662
LINE 10 11 160.795 15
	163 10.7199
	164 10.7198
	165 10.7197
	166 10.7196
	167 10.7196
	168 10.7195
	169 10.7195
	170 10.7195
	171 10.7195
	172 10.7195
	173 10.7196
	174 10.7196
	175 10.7197
	176 10.7198
	11 10.7199
LINE 12 21 232.492 21
	177 11.4456
	178 11.335
	179 11.2352
	180 11.1463
	181 11.0687
	182 11.0027
	183 10.9483
	184 10.9059
	185 10.8754
	186 10.8571
	187 10.851
	188 10.8571
	189 10.8754
	190 10.9059
	191 10.9483
	192 11.0027
	193 11.0687
	194 11.1463
	195 11.2352
	196 11.335
	21 11.4456
LINE 12 22 233.036 22
	197 10.6186
	198 10.6111
	199 10.6045
	200 10.5985
	201 10.5933
	202 10.5889
	203 10.5851
	204 10.5822
	205 10.5799
	206 10.5784
	207 10.5777
	208 10.5777
	209 10.5784
	210 10.5799
	211 10.5822
	212 10.5851
	213 10.5889
	214 10.5933
	215 10.5985
	216 10.6045
	217 10.6111
	22 10.6186
LINE 15 24 200.426 18
	218 12.1869
	219 11.831
	220 11.5107
	221 11.2288
	222 10.9883
	223 10.7921
	224 10.6426
	225 10.5417
	226 10.4909
	227 10.4909
	228 10.5417
	229 10.6426
	230 10.7921
	231 10.9883
	232 11.2288
	233 11.5107
	234 11.831
	24 12.1869
LINE 16 25 152.147 14
	235 10.9738
	236 10.925
	237 10.8842
	238 10.8514
	239 10.8267
	240 10.8103
	241 10.802
	242 10.802
	243 10.8103
	244 10.8267
	245 10.8514
	246 10.8842
	247 10.925
	25 10.9738
LINE 17 18 249.96 23
	248 11.5042
	249 11.3355
	250 11.1806
	251 11.0403
	252 10.9149
	253 10.8051
	254 10.7113
	255 10.6339
	256 10.5733
	257 10.5299
	258 10.5037
	259 10.495
	260 10.5037
	261 10.5299
	262 10.5733
	263 10.6339
	264 10.7113
	265 10.8051
