NOMBRE : MTLARP7_9_5_2.dat
VERTICES ORIGINALES : 58
VERTICES TOTALES : 913
DEPOTS : 5
54
55
56
57
58
LINEAS ORIGINALES : 57
LINE 1 8 211.714 19
	59 11.8282
	60 11.6061
	61 11.4066
	62 11.2308
	63 11.0799
	64 10.9549
	65 10.8567
	66 10.7859
	67 10.7433
	68 10.729
	69 10.7433
	70 10.7859
	71 10.8567
	72 10.9549
	73 11.0799
	74 11.2308
	75 11.4066
	76 11.6061
	8 11.8282
LINE 2 3 202.25 19
	77 11.0531
	78 10.9194
	79 10.8
	80 10.6955
	81 10.6063
	82 10.5327
	83 10.4751
	84 10.4338
	85 10.4089
	86 10.4006
	87 10.4089
	88 10.4338
	89 10.4751
	90 10.5327
	91 10.6063
	92 10.6955
	93 10.8
	94 10.9194
	3 11.0531
LINE 2 8 228.786 21
	95 11.1374
	96 11.0653
	97 11.0004
	98 10.9428
	99 10.8927
	100 10.8501
	101 10.8151
	102 10.7878
	103 10.7683
	104 10.7565
	105 10.7526
	106 10.7565
	107 10.7683
	108 10.7878
	109 10.8151
	110 10.8501
	111 10.8927
	112 10.9428
	113 11.0004
	114 11.0653
	8 11.1374
LINE 2 9 135.971 13
	115 10.6733
	116 10.5672
	117 10.4796
	118 10.411
	119 10.3616
	120 10.3319
	121 10.322
	122 10.3319
	123 10.3616
	124 10.411
	125 10.4796
	126 10.5672
	9 10.6733
LINE 3 9 252.457 23
	127 11.4702
	128 11.3385
	129 11.2179
	130 11.1089
	131 11.0119
	132 10.927
	133 10.8548
	134 10.7953
	135 10.7488
	136 10.7154
	137 10.6954
	138 10.6887
	139 10.6954
	140 10.7154
	141 10.7488
	142 10.7953
	143 10.8548
	144 10.927
	145 11.0119
	146 11.1089
	147 11.2179
	148 11.3385
	9 11.4702
LINE 4 11 94.8559 9
	149 10.5409
	150 10.5399
	151 10.5392
	152 10.5387
	153 10.5386
	154 10.5387
	155 10.5392
	156 10.5399
	11 10.5409
LINE 5 6 151.198 14
	157 11.2148
	158 11.0264
	159 10.8668
	160 10.7375
	161 10.6395
	162 10.5736
	163 10.5406
	164 10.5406
	165 10.5736
	166 10.6395
	167 10.7375
	168 10.8668
	169 11.0264
	6 11.2148
LINE 7 8 141.348 13
	170 11.4502
	171 11.1677
	172 10.9312
	173 10.7436
	174 10.6076
	175 10.5252
	176 10.4975
	177 10.5252
	178 10.6076
	179 10.7436
	180 10.9312
	181 11.1677
	8 11.4502
LINE 8 16 149.167 14
	182 10.6772
	183 10.6668
	184 10.6582
	185 10.6513
	186 10.6461
	187 10.6427
	188 10.641
	189 10.641
	190 10.6427
	191 10.6461
	192 10.6513
	193 10.6582
	194 10.6668
	16 10.6772
LINE 9 18 260.198 24
	195 11.1426
	196 11.0652
	197 10.9943
	198 10.9301
	199 10.8727
	200 10.8222
	201 10.7788
	202 10.7424
	203 10.7133
	204 10.6914
	205 10.6767
	206 10.6694
	207 10.6694
	208 10.6767
	209 10.6914
	210 10.7133
	211 10.7424
	212 10.7788
	213 10.8222
	214 10.8727
	215 10.9301
	216 10.9943
	217 11.0652
	18 11.1426
LINE 10 11 155.158 15
	218 10.5599
	219 10.4682
	220 10.3899
	221 10.3254
	222 10.275
	223 10.2388
	224 10.217
	225 10.2098
	226 10.217
	227 10.2388
	228 10.275
	229 10.3254
	230 10.3899
	231 10.4682
	11 10.5599
LINE 10 18 143.865 13
	232 12.0716
	233 11.5872
	234 11.1751
	235 10.8439
	236 10.6009
	237 10.4524
	238 10.4025
	239 10.4524
	240 10.6009
	241 10.8439
	242 11.1751
	243 11.5872
	18 12.0716
LINE 11 19 147.496 14
	244 10.6823
	245 10.6149
	246 10.5584
	247 10.513
	248 10.4788
	249 10.456
	250 10.4445
	251 10.4445
	252 10.456
	253 10.4788
	254 10.513
	255 10.5584
	256 10.6149
	19 10.6823
LINE 12 19 257.17 23
	257 12.0076
	258 11.7901
	259 11.5898
	260 11.4076
	261 11.2444
	262 11.101
	263 10.9783
	264 10.8768
	265 10.7972
	266 10.7399
	267 10.7055
	268 10.6939
	269 10.7055
	270 10.7399
	271 10.7972
	272 10.8768
	273 10.9783
	274 11.101
	275 11.2444
	276 11.4076
	277 11.5898
	278 11.7901
	19 12.0076
LINE 13 14 152.901 14
	279 11.0539
	280 10.9931
	281 10.9422
	282 10.9013
	283 10.8705
	284 10.8499
	285 10.8396
	286 10.8396
	287 10.8499
	288 10.8705
	289 10.9013
	290 10.9422
	291 10.9931
	14 11.0539
LINE 13 20 246.504 23
	292 10.7332
	293 10.729
	294 10.7251
	295 10.7216
	296 10.7186
	297 10.7159
	298 10.7137
	299 10.7119
	300 10.7105
	301 10.7094
	302 10.7088
	303 10.7086
	304 10.7088
	305 10.7094
	306 10.7105
	307 10.7119
	308 10.7137
	309 10.7159
	310 10.7186
	311 10.7216
	312 10.7251
	313 10.729
	20 10.7332
LINE 13 21 129.218 12
	314 11.0663
	315 10.9055
