NOMBRE : MTLARP6_6_4_2.dat
VERTICES ORIGINALES : 33
VERTICES TOTALES : 467
DEPOTS : 4
30
31
32
33
LINEAS ORIGINALES : 29
LINE 1 2 142.335 13
	34 10.9734
	35 10.9611
	36 10.9511
	37 10.9433
	38 10.9377
	39 10.9343
	40 10.9332
	41 10.9343
	42 10.9377
	43 10.9433
	44 10.9511
	45 10.9611
	2 10.9734
LINE 1 4 256.417 22
	46 11.8412
	47 11.7885
	48 11.7409
	49 11.6984
	50 11.661
	51 11.629
	52 11.6021
	53 11.5807
	54 11.5645
	55 11.5537
	56 11.5483
	57 11.5483
	58 11.5537
	59 11.5645
	60 11.5807
	61 11.6021
	62 11.629
	63 11.661
	64 11.6984
	65 11.7409
	66 11.7885
	4 11.8412
LINE 2 6 142.585 12
	67 12.1966
	68 12.0268
	69 11.8892
	70 11.785
	71 11.715
	72 11.6798
	73 11.6798
	74 11.715
	75 11.785
	76 11.8892
	77 12.0268
	6 12.1966
LINE 3 6 193.387 16
	78 12.7631
	79 12.4991
	80 12.2683
	81 12.0726
	82 11.9137
	83 11.7931
	84 11.7121
	85 11.6713
	86 11.6713
	87 11.7121
	88 11.7931
	89 11.9137
	90 12.0726
	91 12.2683
	92 12.4991
	6 12.7631
LINE 4 5 238.157 20
	93 12.5501
	94 12.3523
	95 12.1739
	96 12.0155
	97 11.8781
	98 11.7624
	99 11.669
	100 11.5985
	101 11.5512
	102 11.5275
	103 11.5275
	104 11.5512
	105 11.5985
	106 11.669
	107 11.7624
	108 11.8781
	109 12.0155
	110 12.1739
	111 12.3523
	5 12.5501
LINE 6 11 142.771 12
	112 12.254
	113 12.0618
	114 11.9059
	115 11.7876
	116 11.7081
	117 11.6681
	118 11.6681
	119 11.7081
	120 11.7876
	121 11.9059
	122 12.0618
	11 12.254
LINE 7 12 182.536 16
	123 11.8085
	124 11.651
	125 11.5142
	126 11.399
	127 11.3059
	128 11.2357
	129 11.1886
	130 11.1649
	131 11.1649
	132 11.1886
	133 11.2357
	134 11.3059
	135 11.399
	136 11.5142
	137 11.651
	12 11.8085
LINE 8 13 163.033 14
	138 11.7064
	139 11.6782
	140 11.6547
	141 11.6358
	142 11.6217
	143 11.6122
	144 11.6075
	145 11.6075
	146 11.6122
	147 11.6217
	148 11.6358
	149 11.6547
	150 11.6782
	13 11.7064
LINE 9 13 316.163 27
	151 12.3076
	152 12.1731
	153 12.048
	154 11.9327
	155 11.8274
	156 11.7324
	157 11.6479
	158 11.5741
	159 11.5114
	160 11.4598
	161 11.4195
	162 11.3906
	163 11.3733
	164 11.3675
	165 11.3733
	166 11.3906
	167 11.4195
	168 11.4598
	169 11.5114
	170 11.5741
	171 11.6479
	172 11.7324
	173 11.8274
	174 11.9327
	175 12.048
	176 12.1731
	13 12.3076
LINE 9 14 182.255 16
	177 11.9677
	178 11.7421
	179 11.5452
	180 11.3785
	181 11.2434
	182 11.141
	183 11.0722
	184 11.0376
	185 11.0376
	186 11.0722
	187 11.141
	188 11.2434
	189 11.3785
	190 11.5452
	191 11.7421
	14 11.9677
LINE 10 11 152.7 13
	192 12.0264
	193 11.8876
	194 11.7728
	195 11.6828
	196 11.6181
	197 11.5791
	198 11.566
	199 11.5791
	200 11.6181
	201 11.6828
	202 11.7728
	203 11.8876
	11 12.0264
LINE 10 16 153.584 13
	204 12.7294
	205 12.2859
	206 11.9108
	207 11.6106
	208 11.3914
	209 11.2578
	210 11.2129
	211 11.2578
	212 11.3914
	213 11.6106
	214 11.9108
	215 12.2859
	16 12.7294
LINE 11 12 247.569 21
	216 12.6699
	217 12.4147
	218 12.1819
	219 11.9728
	220 11.7885
	221 11.6303
	222 11.4992
	223 11.3963
	224 11.3221
	225 11.2774
	226 11.2625
	227 11.2774
	228 11.3221
	229 11.3963
	230 11.4992
	231 11.6303
	232 11.7885
	233 11.9728
	234 12.1819
	235 12.4147
	12 12.6699
LINE 11 16 181.026 16
	236 11.3379
	237 11.3284
	238 11.3203
	239 11.3135
	240 11.308
	241 11.3039
	242 11.3012
	243 11.2998
	244 11.2998
	245 11.3012
	246 11.3039
	247 11.308
	248 11.3135
	249 11.3203
	250 11.3284
	16 11.3379
LINE 13 18 232.193 20
	251 11.9105
	252 11.8167
	253 11.7326
	254 11.6586
	255 11.5947
	256 11.5413
	257 11.4983
	258 11.466
	259 11.4444
	260 11.4336
	261 11.4336
	262 11.4444
	263 11.466
	264 11.4983
	265 11.5413
	266 11.5947
	267 11.6586
	268 11.7326
	269 11.8167
	18 11.9105
LINE 14 20 214.848 19
	270 11.6584
	271 11.5432
	272 11.4406
	273 11.3509
	274 11.2745
	275 11.2115
	276 11.1623
	277 11.1271
	278 11.1058
	279 11.0988
	280 11.1058
	281 11.1271
	282 11.1623
	283 11.2115
	284 11.2745
	285 11.3509
	286 11.4406
	287 11.5432
	20 11.6584
LINE 15 16 236.617 20
	288 12.514
	289 12.304
	290 12.1143
	291 11.9459
	292 11.7995
	293 11.6762
	294 11.5766
	295 11.5013
	296 11.4509
	297 11.4256
	298 11.4256
	299 11.4509
	300 11.5013
	301 11.5766
	302 11.6762
	303 11.7995
	304 11.9459
	305 12.1143
	306 12.304
	16 12.514
LINE 16 17 144.078 12
	307 12.8035
	308 12.3799
	309 12.0303
