NOMBRE : MTLARP10_10_3_1.dat
VERTICES ORIGINALES : 81
VERTICES TOTALES : 1087
DEPOTS : 3
79
80
81
LINEAS ORIGINALES : 67
LINE 1 2 110.471 11
	82 10.3107
	83 10.1516
	84 10.026
	85 9.93534
	86 9.88055
	87 9.86222
	88 9.88055
	89 9.93534
	90 10.026
	91 10.1516
	2 10.3107
LINE 1 8 168.067 17
	92 10.0392
	93 9.98227
	94 9.93265
	95 9.89047
	96 9.85583
	97 9.8288
	98 9.80945
	99 9.79782
	100 9.79394
	101 9.79782
	102 9.80945
	103 9.8288
	104 9.85583
	105 9.89047
	106 9.93265
	107 9.98227
	8 10.0392
LINE 3 4 154.681 15
	108 10.8554
	109 10.6277
	110 10.4312
	111 10.2677
	112 10.1387
	113 10.0455
	114 9.98914
	115 9.9703
	116 9.98914
	117 10.0455
	118 10.1387
	119 10.2677
	120 10.4312
	121 10.6277
	4 10.8554
LINE 4 5 189.068 18
	122 11.0498
	123 10.8616
	124 10.6942
	125 10.5486
	126 10.4258
	127 10.3264
	128 10.2513
	129 10.2009
	130 10.1756
	131 10.1756
	132 10.2009
	133 10.2513
	134 10.3264
	135 10.4258
	136 10.5486
	137 10.6942
	138 10.8616
	5 11.0498
LINE 5 13 64.6184 6
	139 11.49
	140 10.6364
	141 10.1828
	142 10.1828
	143 10.6364
	13 11.49
LINE 6 14 256.63 24
	144 12.0079
	145 11.6844
	146 11.3823
	147 11.1034
	148 10.8494
	149 10.6222
	150 10.4235
	151 10.255
	152 10.1182
	153 10.0144
	154 9.94455
	155 9.90945
	156 9.90945
	157 9.94455
	158 10.0144
	159 10.1182
	160 10.255
	161 10.4235
	162 10.6222
	163 10.8494
	164 11.1034
	165 11.3823
	166 11.6844
	14 12.0079
LINE 7 8 166.439 16
	167 11.4874
	168 11.0727
	169 10.7043
	170 10.3875
	171 10.1268
	172 9.92682
	173 9.79123
	174 9.72273
	175 9.72273
	176 9.79123
	177 9.92682
	178 10.1268
	179 10.3875
	180 10.7043
	181 11.0727
	8 11.4874
LINE 8 16 185.342 18
	182 11.0777
	183 10.8114
	184 10.5729
	185 10.3641
	186 10.1868
	187 10.0427
	188 9.93326
	189 9.85963
	190 9.82261
	191 9.82261
	192 9.85963
	193 9.93326
	194 10.0427
	195 10.1868
	196 10.3641
	197 10.5729
	198 10.8114
	16 11.0777
LINE 9 18 193.514 19
	199 10.8723
	200 10.6502
	201 10.4503
	202 10.2739
	203 10.1223
	204 9.9965
	205 9.89756
	206 9.82628
	207 9.78327
	208 9.76888
	209 9.78327
	210 9.82628
	211 9.89756
	212 9.9965
	213 10.1223
	214 10.2739
	215 10.4503
	216 10.6502
	18 10.8723
LINE 10 11 204.697 20
	217 10.9117
	218 10.7044
	219 10.5168
	220 10.3498
	221 10.2046
	222 10.0819
	223 9.98268
	224 9.90761
	225 9.85725
	226 9.83197
	227 9.83197
	228 9.85725
	229 9.90761
	230 9.98268
	231 10.0819
	232 10.2046
	233 10.3498
	234 10.5168
	235 10.7044
	11 10.9117
LINE 11 12 135.032 12
	236 12.698
	237 11.9478
	238 11.312
	239 10.8106
	240 10.463
	241 10.2848
	242 10.2848
	243 10.463
	244 10.8106
	245 11.312
	246 11.9478
	12 12.698
LINE 12 20 99.2087 9
	247 11.9289
	248 11.2674
	249 10.7701
	250 10.4604
	251 10.3551
	252 10.4604
	253 10.7701
	254 11.2674
	20 11.9289
LINE 14 22 149.062 15
	255 10.1757
	256 10.0747
	257 9.98838
	258 9.91722
	259 9.86151
	260 9.82153
	261 9.79746
	262 9.78943
	263 9.79746
	264 9.82153
	265 9.86151
	266 9.91722
	267 9.98838
	268 10.0747
	22 10.1757
LINE 15 23 138.237 12
	269 13.2385
	270 12.3535
	271 11.5969
	272 10.9954
	273 10.5753
	274 10.359
	275 10.359
	276 10.5753
	277 10.9954
	278 11.5969
	279 12.3535
	23 13.2385
LINE 16 17 196.336 19
	280 11.0353
	281 10.8086
	282 10.6045
	283 10.4244
	284 10.2695
	285 10.141
	286 10.04
	287 9.96716
	288 9.92322
	289 9.90852
	290 9.92322
	291 9.96716
	292 10.04
	293 10.141
	294 10.2695
	295 10.4244
	296 10.6045
	297 10.8086
	17 11.0353
LINE 19 20 108.977 10
	298 11.669
	299 11.1674
	300 10.7759
	301 10.5068
	302 10.3696
	303 10.3696
	304 10.5068
	305 10.7759
	306 11.1674
	20 11.669
LINE 20 21 220.706 21
	307 11.5136
	308 11.2256
	309 10.9616
	310 10.7232
	311 10.5122
	312 10.3303
	313 10.179
	314 10.0598
	315 9.97383
	316 9.92186
	317 9.90448
	318 9.92186
	319 9.97383
	320 10.0598
	321 10.179
	322 10.3303
	323 10.5122
	324 10.7232
	325 10.9616
	326 11.2256
	21 11.5136
LINE 21 22 96.7614 9
	327 11.4334
	328 10.9322
	329 10.5596
	330 10.3296
	331 10.2518
	332 10.3296
	333 10.5596
	334 10.9322
	22 11.4334
LINE 23 24 119.204 12
	335 10.082
	336 10.0016
	337 9.93674
	338 9.88784
	339 9.85511
	340 9.83871
	341 9.83871
	342 9.85511
	343 9.88784
	344 9.93674
	345 10.0016
	24 10.082
LINE 24 32 202.037 19
	346 11.7538
	347 11.3979
	348 11.0743
	349 10.7861
	350 10.536
	351 10.3269
	352 10.1613
	353 10.0414
	354 9.96872
	355 9.94438
	356 9.96872
	357 10.0414
	358 10.1613
	359 10.3269
	360 10.536
	361 10.7861
	362 11.0743
	363 11.3979
	32 11.7538
LINE 25 26 179.787 17
	364 11.6961
	365 11.2952
	366 10.9359
	367 10.6223
	368 10.3587
	369 10.1489
	370 9.99639
	371 9.90375
	372 9.87268
	373 9.90375
	374 9.99639
	375 10.1489
	376 10.3587
	377 10.6223
	378 10.9359
	379 11.2952
	26 11.6961
LINE 26 35 148.12 14
	380 11.3804
	381 11.0224
	382 10.715
	383 10.4626
	384 10.2692
	385 10.1382
	386 10.0721
	387 10.0721
	388 10.1382
	389 10.2692
	390 10.4626
	391 10.715
	392 11.0224
	35 11.3804
LINE 27 35 251.959 25
	393 10.1158
	394 10.1064
	395 10.0979
	396 10.0902
	397 10.0833
	398 10.0772
	399 10.0719
	400 10.0674
	401 10.0637
	402 10.0609
	403 10.0588
	404 10.0576
	405 10.0572
	406 10.0576
	407 10.0588
	408 10.0609
	409 10.0637
	410 10.0674
	411 10.0719
	412 10.0772
	413 10.0833
	414 10.0902
	415 10.0979
	416 10.1064
	35 10.1158
LINE 27 36 226.549 21
	417 12.0806
	418 11.7138
	419 11.3756
	420 11.0686
	421 10.7955
	422 10.5589
	423 10.3613
	424 10.2049
	425 10.0918
	426 10.0233
	427 10.0003
	428 10.0233
	429 10.0918
	430 10.2049
	431 10.3613
	432 10.5589
	433 10.7955
	434 11.0686
	435 11.3756
	436 11.7138
	36 12.0806
LINE 28 29 124.903 12
	437 10.4503
	438 10.4276
	439 10.4094
	440 10.3957
	441 10.3866
	442 10.382
	443 10.382
	444 10.3866
	445 10.3957
	446 10.4094
	447 10.4276
	29 10.4503
LINE 28 38 90.0564 9
	448 10.3401
	449 10.0924
	450 9.91168
	451 9.80164
	452 9.76469
	453 9.80164
	454 9.91168
	455 10.0924
	38 10.3401
LINE 30 40 155.438 15
	456 10.5212
	457 10.4536
	458 10.3961
	459 10.3489
	460 10.3119
	461 10.2855
	462 10.2696
	463 10.2643
	464 10.2696
	465 10.2855
	466 10.3119
	467 10.3489
	468 10.3961
	469 10.4536
	40 10.5212
LINE 31 32 123.459 12
	470 10.9884
	471 10.6165
	472 10.3093
	473 10.0728
	474 9.91199
	475 9.83059
	476 9.83059
	477 9.91199
	478 10.0728
	479 10.3093
	480 10.6165
	32 10.9884
