NOMBRE : MTLARP8_9_6_1.dat
VERTICES ORIGINALES : 65
VERTICES TOTALES : 843
DEPOTS : 6
60
61
62
63
64
65
LINEAS ORIGINALES : 52
LINE 1 7 213.498 20
	66 11.9813
	67 11.5913
	68 11.2332
	69 10.9103
	70 10.6257
	71 10.3826
	72 10.1839
	73 10.0323
	74 9.92994
	75 9.87836
	76 9.87836
	77 9.92994
	78 10.0323
	79 10.1839
	80 10.3826
	81 10.6257
	82 10.9103
	83 11.2332
	84 11.5913
	7 11.9813
LINE 2 3 144.075 14
	85 11.1388
	86 10.7607
	87 10.4352
	88 10.1673
	89 9.96161
	90 9.82211
	91 9.75161
	92 9.75161
	93 9.82211
	94 9.96161
	95 10.1673
	96 10.4352
	97 10.7607
	3 11.1388
LINE 2 8 148.605 14
	98 11.5795
	99 11.1507
	100 10.7803
	101 10.4746
	102 10.2394
	103 10.0795
	104 9.99856
	105 9.99856
	106 10.0795
	107 10.2394
	108 10.4746
	109 10.7803
	110 11.1507
	8 11.5795
LINE 3 4 173.361 17
	111 10.5385
	112 10.4126
	113 10.3023
	114 10.208
	115 10.1302
	116 10.0692
	117 10.0255
	118 9.99914
	119 9.99034
	120 9.99914
	121 10.0255
	122 10.0692
	123 10.1302
	124 10.208
	125 10.3023
	126 10.4126
	4 10.5385
LINE 5 10 191.928 17
	127 13.0119
	128 12.4077
	129 11.8593
	130 11.3746
	131 10.9621
	132 10.6302
	133 10.3866
	134 10.2377
	135 10.1876
	136 10.2377
	137 10.3866
	138 10.6302
	139 10.9621
	140 11.3746
	141 11.8593
	142 12.4077
	10 13.0119
LINE 6 12 165.722 16
	143 10.7152
	144 10.5743
	145 10.4521
	146 10.3491
	147 10.2659
	148 10.2031
	149 10.1611
	150 10.14
	151 10.14
	152 10.1611
	153 10.2031
	154 10.2659
	155 10.3491
	156 10.4521
	157 10.5743
	12 10.7152
LINE 8 15 128.051 12
	158 11.1913
	159 10.9128
	160 10.6848
	161 10.5105
	162 10.3927
	163 10.3333
	164 10.3333
	165 10.3927
	166 10.5105
	167 10.6848
	168 10.9128
	15 11.1913
LINE 8 16 181.982 17
	169 11.6378
	170 11.3012
	171 11.0012
	172 10.7408
	173 10.5229
	174 10.3503
	175 10.2252
	176 10.1494
	177 10.124
	178 10.1494
	179 10.2252
	180 10.3503
	181 10.5229
	182 10.7408
	183 11.0012
	184 11.3012
	16 11.6378
LINE 9 17 175.256 17
	185 10.4924
	186 10.4242
	187 10.3648
	188 10.3142
	189 10.2727
	190 10.2402
	191 10.217
	192 10.2031
	193 10.1984
	194 10.2031
	195 10.217
	196 10.2402
	197 10.2727
