NOMBRE : MTLARP7_7_4_1.dat
VERTICES ORIGINALES : 40
VERTICES TOTALES : 506
DEPOTS : 4
37
38
39
40
LINEAS ORIGINALES : 31
LINE 1 2 129.716 11
	41 12.344
	42 12.0187
	43 11.7595
	44 11.5708
	45 11.4561
	46 11.4176
	47 11.4561
	48 11.5708
	49 11.7595
	50 12.0187
	2 12.344
LINE 1 5 180.845 16
	51 11.9501
	52 11.6976
	53 11.4768
	54 11.2894
	55 11.1373
	56 11.0218
	57 10.9442
	58 10.9051
	59 10.9051
	60 10.9442
	61 11.0218
	62 11.1373
	63 11.2894
	64 11.4768
	65 11.6976
	5 11.9501
LINE 2 5 268.315 24
	66 11.2715
	67 11.2476
	68 11.2259
	69 11.2064
	70 11.189
	71 11.1737
	72 11.1606
	73 11.1497
	74 11.1409
	75 11.1343
	76 11.13
	77 11.1278
	78 11.1278
	79 11.13
	80 11.1343
	81 11.1409
	82 11.1497
	83 11.1606
	84 11.1737
	85 11.189
	86 11.2064
	87 11.2259
	88 11.2476
	5 11.2715
LINE 3 4 229.839 21
	89 10.9538
	90 10.9511
	91 10.9486
	92 10.9465
	93 10.9446
	94 10.943
	95 10.9417
	96 10.9407
	97 10.94
	98 10.9396
	99 10.9394
	100 10.9396
	101 10.94
	102 10.9407
	103 10.9417
	104 10.943
	105 10.9446
	106 10.9465
	107 10.9486
	108 10.9511
	4 10.9538
LINE 3 8 258.181 23
	109 11.3759
	110 11.3351
	111 11.298
	112 11.2648
	113 11.2354
	114 11.2098
	115 11.1881
	116 11.1704
	117 11.1565
	118 11.1466
	119 11.1407
	120 11.1387
	121 11.1407
	122 11.1466
	123 11.1565
	124 11.1704
	125 11.1881
	126 11.2098
	127 11.2354
	128 11.2648
	129 11.298
	130 11.3351
	8 11.3759
LINE 4 5 154.042 13
	131 12.7397
	132 12.3078
	133 11.9429
	134 11.6512
	135 11.4383
	136 11.3086
	137 11.265
	138 11.3086
	139 11.4383
	140 11.6512
	141 11.9429
	142 12.3078
	5 12.7397
LINE 5 6 192.207 17
	143 11.6846
	144 11.5449
	145 11.4224
	146 11.3177
	147 11.2313
	148 11.1637
	149 11.1151
	150 11.0859
	151 11.0761
	152 11.0859
	153 11.1151
	154 11.1637
	155 11.2313
	156 11.3177
	157 11.4224
	158 11.5449
	6 11.6846
LINE 6 7 138.992 12
	159 11.6991
	160 11.6359
	161 11.585
	162 11.5467
	163 11.5211
	164 11.5083
	165 11.5083
	166 11.5211
	167 11.5467
	168 11.585
	169 11.6359
	7 11.6991
LINE 6 11 194.823 17
	170 11.9501
	171 11.7699
	172 11.6114
	173 11.4756
	174 11.3633
	175 11.2752
	176 11.2118
	177 11.1736
	178 11.1608
	179 11.1736
	180 11.2118
	181 11.2752
	182 11.3633
	183 11.4756
	184 11.6114
	185 11.7699
	11 11.9501
LINE 7 11 247.95 21
	186 13.0201
	187 12.6732
	188 12.3546
	189 12.0666
	190 11.8112
	191 11.5907
	192 11.4072
	193 11.2623
	194 11.1577
	195 11.0945
	196 11.0733
	197 11.0945
	198 11.1577
	199 11.2623
	200 11.4072
	201 11.5907
	202 11.8112
	203 12.0666
	204 12.3546
	205 12.6732
	11 13.0201
LINE 7 12 113.05 10
	206 11.9665
	207 11.5344
	208 11.1994
	209 10.9704
	210 10.8541
	211 10.8541
	212 10.9704
	213 11.1994
	214 11.5344
	12 11.9665
LINE 8 9 99.5083 9
	215 11.307
	216 11.1205
	217 10.9853
	218 10.9034
	219 10.876
	220 10.9034
	221 10.9853
	222 11.1205
	9 11.307
LINE 10 15 283.831 25
	223 11.5395
	224 11.4933
	225 11.451
	226 11.4126
	227 11.3781
	228 11.3475
	229 11.321
	230 11.2985
	231 11.2801
	232 11.2657
	233 11.2554
	234 11.2493
	235 11.2472
	236 11.2493
	237 11.2554
	238 11.2657
	239 11.2801
	240 11.2985
	241 11.321
	242 11.3475
	243 11.3781
	244 11.4126
	245 11.451
	246 11.4933
	15 11.5395
LINE 12 18 230.128 19
	247 13.4085
	248 12.9969
	249 12.6226
	250 12.2889
	251 11.9994
	252 11.7572
	253 11.5653
	254 11.4263
	255 11.342
	256 11.3138
	257 11.342
	258 11.4263
	259 11.5653
	260 11.7572
	261 11.9994
	262 12.2889
	263 12.6226
	264 12.9969
	18 13.4085
LINE 13 14 126.173 11
	265 11.5674
	266 11.5093
	267 11.4639
	268 11.4313
	269 11.4118
	270 11.4052
	271 11.4118
	272 11.4313
	273 11.4639
	274 11.5093
	14 11.5674
LINE 15 16 125.869 11
	275 11.7028
	276 11.548
	277 11.4262
	278 11.3384
	279 11.2854
	280 11.2676
	281 11.2854
	282 11.3384
	283 11.4262
	284 11.548
	16 11.7028
LINE 16 17 262.822 22
	285 13.0147
	286 12.7221
	287 12.453
	288 12.2087
	289 11.9909
	290 11.801
	291 11.6404
	292 11.5104
	293 11.4118
	294 11.3456
	295 11.3124
	296 11.3124
	297 11.3456
	298 11.4118
	299 11.5104
	300 11.6404
	301 11.801
	302 11.9909
	303 12.2087
	304 12.453
	305 12.7221
	17 13.0147
LINE 17 18 123.191 10
	306 13.2249
	307 12.6364
	308 12.1763
	309 11.8597
	310 11.6982
	311 11.6982
	312 11.8597
	313 12.1763
	314 12.6364
	18 13.2249
LINE 18 19 187.583 17
	315 11.1614
	316 11.114
	317 11.0727
	318 11.0377
	319 11.009
	320 10.9866
	321 10.9705
	322 10.9609
	323 10.9577
	324 10.9609
	325 10.9705
	326 10.9866
	327 11.009
	328 11.0377
	329 11.0727
	330 11.114
	19 11.1614
LINE 19 25 138.884 11
	331 14.0838
	332 13.2457
	333 12.5552
	334 12.0377
	335 11.7163
	336 11.6072
	337 11.7163
	338 12.0377
	339 12.5552
	340 13.2457
	25 14.0838
LINE 20 21 238.645 20
	341 13.569
	342 13.0835
	343 12.6363
	344 12.2316
	345 11.8738
	346 11.5671
	347 11.3158
	348 11.1236
	349 10.9936
	350 10.928
	351 10.928
	352 10.9936
	353 11.1236
	354 11.3158
	355 11.5671
	356 11.8738
	357 12.2316
	358 12.6363
	359 13.0835
	21 13.569
LINE 21 28 123.961 11
	360 11.3048
	361 11.2835
	362 11.2669
	363 11.255
	364 11.2478
	365 11.2454
	366 11.2478
	367 11.255
	368 11.2669
	369 11.2835
	28 11.3048
LINE 22 23 145.787 12
	370 12.9407
	371 12.5196
	372 12.1723
	373 11.9051
	374 11.7237
	375 11.6318
	376 11.6318
	377 11.7237
	378 11.9051
	379 12.1723
	380 12.5196
	23 12.9407
LINE 22 30 177.754 15
	381 13.0134
	382 12.5353
	383 12.1161
	384 11.7619
	385 11.4789
	386 11.2725
	387 11.1467
	388 11.1045
	389 11.1467
	390 11.2725
	391 11.4789
	392 11.7619
	393 12.1161
	394 12.5353
	30 13.0134
LINE 24 30 257.012 22
	395 12.247
	396 12.0894
	397 11.9457
